Time [s],Autoclave Body Heat Transfer [kWh],Heat Lost To The Environment[kWh],Mould Assembly Heat Transfer [kWh],Simulated Energy Log [kWh],Experimental Energy Log [kWh]
0.0,0.0,0.0,0.0,0.0,-0.008611111
500.0,0.0,1.2342500874012817e-14,0.0,1.2342500874012817e-14,1.946527778
1000.0,5.173075423795058,1.607068815582284e-05,0.12395386891601727,5.2970453633992305,4.699027778
1500.0,14.113312542628146,0.0033994555618153664,0.33512474315562363,14.451836741345582,7.416666667
2000.0,25.574081233218635,0.03146805648910453,0.6031474890554861,26.20869677876323,10.83319444
2500.0,38.98959444692242,0.12375362821107659,0.914589211910082,40.02793728704358,12.41625
3000.0,48.73154573512604,0.32611735678403186,1.135163709780328,50.19282680169041,12.91208333
3500.0,56.21667038417258,0.6793142936227644,1.3023413474602483,58.198326025255604,13.35208333
4000.0,62.36969319926385,1.2010396219786914,1.439235913439196,65.00996873468175,13.78125
4500.0,67.49398360172756,1.8857395748666228,1.5534086219753875,70.93313179856959,14.19791667
5000.0,71.78173730861023,2.7167605383642237,1.649412467611348,76.14791031458583,14.61458333
5500.0,75.38006830441809,3.6744781988883215,1.7305763081592198,80.78512281146564,15.03125
6000.0,78.40749982314244,4.739973929354807,1.7995049629617943,84.94697871545904,15.44902778
6500.0,80.96109319879268,5.896384013989207,1.858295076666435,88.71577228944832,15.86583333
7000.0,83.12085570622682,7.129214936844371,1.9086574547629698,92.15872809783416,16.28402778
7500.0,84.95293620572485,8.426238386280392,1.9519980373940287,95.33117262939928,16.70111111
8000.0,85.44183987000277,9.777237795311756,1.963560957693914,97.18263862300843,17.13180556
8500.0,85.44183987000277,11.173540897583104,1.963560957693914,98.57894172527979,17.53986111
